TITLE,PDF
Bayesian Optimization in a Billion Dimensions  via Random Embeddings,1812.04562.pdf
,2110.11305.pdf
,1307.7477.pdf
,1301.1942.pdf
Cascading Bandits,2004.13930.pdf
Microsoft Word - arxiv-DASH-Eval-v1.2.doc,1612.04956.pdf
,2102.04798.pdf
,1502.02763.pdf
sv-lncs,1606.00341.pdf
,1801.05607.pdf
,1808.08497.pdf
,1503.03354.pdf
,2108.07368.pdf
,1809.05767.pdf
,2006.16028.pdf
,1905.00700.pdf
,1706.03459.pdf
,1601.06421.pdf
,1703.04718.pdf
,2203.05610.pdf
arXiv:2211.13004v1  [cs.PL]  23 Nov 2022,1607.00945.pdf
,1809.06591.pdf
arXiv:1005.3153v1  [math.NT]  18 May 2010,2101.00582.pdf
,2211.13004.pdf
,1612.05518.pdf
,1005.3153.pdf
 Spaceland Embedding of Sparse Stochastic Graphs ,2107.09500.pdf
,1505.03227.pdf
,2004.05455.pdf
,1906.05582.pdf
,2004.08774.pdf
,1809.06800.pdf
,1212.2500.pdf
,1607.07995.pdf
,1901.05852.pdf
,1801.01198.pdf
,1301.1549.pdf
,1302.2760.pdf
,2201.08228.pdf
,2010.15393.pdf
,2002.07582.pdf
,1905.03888.pdf
,1504.00548.pdf
,1606.06564.pdf
,2106.12525.pdf
,1910.11266.pdf
,2001.07006.pdf
,1506.05600.pdf
,1806.00905.pdf
,1908.08244.pdf
Microsoft Word - A Methodology for Implementation of MMS Client on Embedded Platforms.doc,1908.02451.pdf
arXiv:1211.2405v1  [cs.GT]  11 Nov 2012,1907.11065.pdf
,1605.06856.pdf
,1403.4158.pdf
,1211.2405.pdf
,2212.01632.pdf
,1802.05101.pdf
,2012.06670.pdf
,2104.07586.pdf
Memoria_v15,2009.04693.pdf
,1909.03328.pdf
,2210.10723.pdf
Microsoft Word - Head Frontal-View Identification Using Extended LLE,1401.5054.pdf
,1509.07238.pdf
,2004.04034.pdf
,1209.4419.pdf
,1501.04741.pdf
,1802.08674.pdf
,1911.02293.pdf
,2101.02452.pdf
Distributional Reinforcement Learning with Quantile Regression,1711.05341.pdf
,0811.2841.pdf
Agile and Pro-Active Public Administration as a Collaborative Networked Organization,0911.5486.pdf
GLADAS: Gesture Learning ,1710.10044.pdf
,1008.2300.pdf
,1111.5737.pdf
,1910.04695.pdf
,1806.09856.pdf
,1206.3713.pdf
,1202.4835.pdf
 Several classes of 0-APN power functions over F2n,1705.10586.pdf
,1011.4161.pdf
Hierarchical Data Reduction and Learning,2203.10261.pdf
,2210.15103.pdf
,2112.00698.pdf
,1906.11426.pdf
,2007.00067.pdf
,1205.2334.pdf
,2010.05496.pdf
,2102.07150.pdf
,2212.12785.pdf
,1905.08702.pdf
,1704.08812.pdf
,1710.09490.pdf
,2204.01689.pdf
,2201.00835.pdf
,1811.00312.pdf
,1710.10368.pdf
Microsoft Word - AIRCC-Effect of Packet Delay Variation on Video-Voice over DiffServ-MPLS in IPv4-IPv6 Networks_PaperID331_IJCN,2104.01555.pdf
,1910.02818.pdf
,1809.11054.pdf
,1202.1877.pdf
,1403.3185.pdf
,1008.0938.pdf
plot_scaled.eps,1210.2461.pdf
,1703.03687.pdf
Polynomial time algorithms in invariant theory  for torus actions,1308.2188.pdf
,1306.4121.pdf
,1910.02840.pdf
,2102.07727.pdf
Adversarial Random Forest Classifier for Automated Game Design,1503.01955.pdf
,2105.07319.pdf
,2004.01551.pdf
,2107.12501.pdf
,1909.03818.pdf
,1507.03482.pdf
,2101.11325.pdf
,2107.08806.pdf
,1909.04810.pdf
Elastic Graph Neural Networks,2110.00114.pdf
,2106.06218.pdf
,1008.2991.pdf
,2107.06996.pdf
,1611.04837.pdf
,2004.02256.pdf
Contact Tracing: Beyond the Apps,1705.01522.pdf
,2209.02353.pdf
,1708.07918.pdf
,2006.04585.pdf
,1607.01517.pdf
,1710.06364.pdf
When Follow is Just One Click Away: Understanding Twitter Follow Behavior in the 2016 U.S. Presidential Election,1801.00328.pdf
arXiv:0706.4044v1  [cs.LO]  27 Jun 2007,2201.12306.pdf
,2107.03920.pdf
,1702.00048.pdf
,0706.4044.pdf
,1906.01973.pdf
,2011.03880.pdf
Mario Level Generation From Mechanics Using Scene Stitching,1712.10062.pdf
,2012.00993.pdf
Problems of Inheritance at Java inner class-Formatted,1809.05921.pdf
,2002.02992.pdf
,1611.06822.pdf
arXiv:2006.05492v1  [math.ST]  9 Jun 2020,1301.6260.pdf
,2010.10566.pdf
,1910.08888.pdf
,2006.05492.pdf
,0806.1798.pdf
,1503.06021.pdf
,2012.04211.pdf
,2202.13812.pdf
,2203.01141.pdf
,1409.0838.pdf
,1305.2661.pdf
,1903.12641.pdf
Adversarial Machine Learning: Perspectives from Adversarial Risk Analysis,2012.11579.pdf
,1606.07981.pdf
,2110.10709.pdf
,2003.03546.pdf
,1703.10025.pdf
,1312.1178.pdf
,2102.12941.pdf
,1411.5178.pdf
,1807.04465.pdf
,1507.04497.pdf
,1411.6970.pdf
,2210.08486.pdf
,2101.03464.pdf
,1907.04471.pdf
,1612.04357.pdf
,2105.04661.pdf
Sid_LBM_2009_oct_19_8 am,2012.05210.pdf
,1209.0056.pdf
Promises and Perils of Inferring Personality on GitHub,2103.15760.pdf
,1001.4273.pdf
Security risk assessment in Internet of Things systems,1403.6164.pdf
arXiv:1312.1755v1  [cs.DS]  6 Dec 2013,2107.05829.pdf
,2209.11260.pdf
,1811.03290.pdf
arXiv:2211.07601v1  [math.OC]  14 Nov 2022,1312.1755.pdf
Pointwise-in-time a posteriori error control for time-fractional parabolic equations,1301.7597.pdf
,2203.01412.pdf
,2211.07601.pdf
,2105.05848.pdf
,1306.5883.pdf
,1005.5412.pdf
,2002.00667.pdf
,2006.05103.pdf
,1110.3879.pdf
,1506.03264.pdf
,1912.01818.pdf
Learning Algebraic Multigrid Using Graph Neural Networks,2001.10504.pdf
,2210.15082.pdf
,1906.01738.pdf
,2003.05744.pdf
dMFEA-II: An Adaptive Multifactorial Evolutionary Algorithm for Permutation-based Discrete Optimization Problems,1412.6043.pdf
,1408.1647.pdf
,2002.03388.pdf
,2004.06559.pdf
,2203.07402.pdf
,1510.04995.pdf
,2111.14684.pdf
 How to Train your Quadrotor: A Framework for Consistently Smooth and Responsive Flight Control via Reinforcement Learning ,2110.10757.pdf
,1012.5907.pdf
,1804.04426.pdf
Transaction / Regular Paper Title,2012.06656.pdf
,1811.10892.pdf
Enabling microbiome research on personal devices,1003.5305.pdf
,1509.06854.pdf
,1901.01792.pdf
20200621001csm.eps,2107.05397.pdf
,1805.11754.pdf
Paper Title (use style: paper title),2111.09121.pdf
,2006.12763.pdf
,2003.03262.pdf
,1508.01086.pdf
,1408.0998.pdf
,2006.13182.pdf
,2104.09569.pdf
,2102.02080.pdf
,1108.1320.pdf
,1903.02606.pdf
,1711.04207.pdf
,2104.14085.pdf
,2010.08607.pdf
arXiv:2208.03518v1  [cs.LO]  6 Aug 2022,1910.08127.pdf
,2012.00382.pdf
,1102.5586.pdf
,2208.03518.pdf
,1910.00089.pdf
,2007.02923.pdf
,1405.0761.pdf
A Payload Optimization Method for Federated Recommender Systems,1708.09794.pdf
Deriving Static Security Testing from Runtime Security Protection for Web Applications,1403.6719.pdf
,1804.07144.pdf
,2107.13078.pdf
,2107.07300.pdf
,1205.0858.pdf
Dancing Pigs or Externalities? Measuring the Rationality of Security Decisions,2001.01088.pdf
,1405.7520.pdf
,2107.10057.pdf
Spin-wave dynamics in a hexagonal 2-D magnonic crystal,1805.06542.pdf
,1908.01901.pdf
,2209.09724.pdf
,2001.01838.pdf
Microsoft Word - Cfip_mellouk_25.3.2008.doc,2109.05437.pdf
Microsoft Word - 4.doc,1310.4702.pdf
,1401.0163.pdf
,0803.0528.pdf
,2108.13038.pdf
,1006.1182.pdf
,2010.06250.pdf
,1907.04276.pdf
,2009.01502.pdf
,2206.07826.pdf
,2105.08959.pdf
,2205.11638.pdf
,2202.02177.pdf
,2103.09450.pdf
,2003.05383.pdf
,1309.7823.pdf
,2110.15784.pdf
,2107.04929.pdf
,1906.03134.pdf
,1601.07101.pdf
,2206.00088.pdf
,1703.08274.pdf
,2205.15638.pdf
,1907.04508.pdf
,1304.1510.pdf
Static Analysis Deployment Pitfalls,1411.4327.pdf
arXiv:1812.07971v1  [cs.CV]  7 Dec 2018,2205.01651.pdf
Priprava prispevka za Elektrotehniški vestnik,1608.06037.pdf
,2001.01127.pdf
arXiv:1911.08607v1  [eess.SY]  19 Nov 2019,2202.13026.pdf
,1812.07971.pdf
,2011.09001.pdf
,2205.03791.pdf
,1911.08607.pdf
,2102.05709.pdf
,1007.2924.pdf
,2205.05474.pdf
,1811.01472.pdf
,1903.11576.pdf
,2103.12311.pdf
,1303.1482.pdf
,2012.11705.pdf
,1712.00828.pdf
,2010.09159.pdf
,1801.03861.pdf
,1809.01334.pdf
Domain Adversarial Reinforcement Learning,1104.4013.pdf
Microsoft Word - 270-smatsumae-camera-ready.doc,2109.09351.pdf
,1905.08061.pdf
,1801.03553.pdf
Modeling Realistic Adversarial Attacks against Network Intrusion Detection Systems,2102.07097.pdf
,1312.2813.pdf
,1904.03542.pdf
,1509.08439.pdf
,2106.09380.pdf
,2001.00178.pdf
,2011.00820.pdf
,2010.06583.pdf
,0809.2226.pdf
Scalable Training of Inference Networks for Gaussian-Process Models,1912.08240.pdf
,1509.09271.pdf
Would You Ask it that Way? Measuring and Improving Question Naturalness for Knowledge Graph Question Answering,2008.07745.pdf
Microsoft Word - CLD-DMAP-DDMAP-MMAP-2,1311.2504.pdf
,1905.10969.pdf
Microsoft Word - V1-I1-P113-117,2107.07647.pdf
Discovering Hidden Structure in High Dimensional Human  Behavioral Data via Tensor Factorization,2205.12768.pdf
comparison.ps,0811.4699.pdf
,1202.5337.pdf
,1002.4836.pdf
,1905.08846.pdf
,1103.4676.pdf
,1608.05648.pdf
A Machine Learning Imaging Core using Separable FIR-IIR Filters,1907.05737.pdf
,1805.09730.pdf
,2108.06130.pdf
,2105.14528.pdf
,2001.00630.pdf
,1610.09156.pdf
Escaping Saddles with Stochastic Gradients,1806.01140.pdf
,1912.04488.pdf
,2110.07858.pdf
,1401.0120.pdf
arXiv:1506.00432v1  [math.NT]  1 Jun 2015,1803.05999.pdf
Microsoft Word - A Mixed Integer Programming Model Formulation for Solving the Lot-Sizing Problem,1908.05823.pdf
,2105.08148.pdf
,1303.2564.pdf
,1506.00432.pdf
,1205.6179.pdf
,1710.00958.pdf
Microsoft Word - paper wided IJARCS.doc,1011.4974.pdf
,1207.2530.pdf
,1801.08459.pdf
,1104.0954.pdf
,1102.4429.pdf
,2012.06523.pdf
,1807.07711.pdf
,2005.12683.pdf
,1706.04315.pdf
SLDs for Visualizing Multicolor Elevation Contour Lines in Geo-Spatial Web Applications,1906.06876.pdf
Microsoft Word - En.Final 1.doc,1411.7711.pdf
,1910.14120.pdf
GRMR: Generalized Regret-Minimizing Representatives,1308.2666.pdf
,1104.0809.pdf
,1703.07216.pdf
,2102.07615.pdf
,2007.09634.pdf
,1910.02684.pdf
,2106.01733.pdf
,1909.04807.pdf
,1509.03196.pdf
,2001.04694.pdf
,1909.13005.pdf
,2203.02510.pdf
,2109.01242.pdf
,2007.04617.pdf
,2005.09030.pdf
A Comparative Study of Programming Languages in Rosetta Code,2211.11396.pdf
ICRA_V6,1602.01950.pdf
,1604.06954.pdf
My title,1911.08803.pdf
,1409.0252.pdf
,2006.06210.pdf
,1910.09302.pdf
gelmanrubin-all.eps,1701.03195.pdf
,1702.07309.pdf
,1911.05073.pdf
Microsoft Word - manuscript,2009.08278.pdf
,0906.0060.pdf
,2102.00463.pdf
,2001.09478.pdf
,1607.04759.pdf
,2112.00365.pdf
Microsoft Word - 102 Performance_Analysis_of_HR_Portal_Domain_Components_Extraction[1] Final Copy,1307.3877.pdf
,1707.09783.pdf
"Validated Objects: Specification, Implementation, and Applications",2103.01957.pdf
,1906.01895.pdf
,1203.1328.pdf
,2007.09507.pdf
,2205.13448.pdf
,2008.12967.pdf
,2105.01287.pdf
,2202.10838.pdf
,1602.09076.pdf
Topic Discovery through Data Dependent and Random Projections,2012.09843.pdf
,0911.3256.pdf
,1910.07331.pdf
Cognitive Visual-learning Environment for PostgreSQL.docx,2110.10275.pdf
,1303.3664.pdf
,2008.12759.pdf
,2202.06526.pdf
,2205.04834.pdf
,1810.04703.pdf
,2204.10298.pdf
,1805.08032.pdf
,1711.10414.pdf
,1406.7570.pdf
SM-SGE: A Self-Supervised Multi-Scale Skeleton Graph Encoding Framework for Person Re-Identification,2002.11188.pdf
,1508.01127.pdf
,1708.06252.pdf
,1707.04331.pdf
,2107.01903.pdf
,1810.11128.pdf
,2001.09521.pdf
,2204.02227.pdf
,1903.07345.pdf
,1609.03302.pdf
,2107.10836.pdf
,2105.13124.pdf
,2006.15617.pdf
,1108.3754.pdf
,1803.09937.pdf
,1711.05444.pdf
,1803.11333.pdf
,2105.01793.pdf
,1810.11536.pdf
,1803.08181.pdf
,1801.05649.pdf
Microsoft Word - 7,2003.07538.pdf
Characterization and Classification of Human Body Channel As a Function of Excitation and Termination Modalities,2109.07764.pdf
,1906.07176.pdf
Original file was jvis_final.tex,1407.1689.pdf
,1209.2582.pdf
,1805.02492.pdf
Microsoft Word - A061018.doc,2110.15809.pdf
,1811.12695.pdf
,2104.06461.pdf
,2012.01786.pdf
Microsoft Word - Thesis SM Submission Release FINAL.docx,1202.0609.pdf
,1811.01185.pdf
,1912.06613.pdf
,2111.13526.pdf
,2004.04811.pdf
,1606.06234.pdf
,2107.01214.pdf
Stochastic Shortest Paths and Weight-Bounded Properties in Markov Decision Processes,2208.05742.pdf
,2103.01490.pdf
A tier-based typed programming language characterizing Feasible Functionals,1702.08501.pdf
,2005.00758.pdf
,1804.11301.pdf
,1910.13744.pdf
,2102.11605.pdf
Paper Title (use style: paper title),1304.1513.pdf
,1509.04075.pdf
,2103.01461.pdf
%,1611.05594.pdf
,1904.05926.pdf
,1612.06232.pdf
,2105.04034.pdf
,2210.04161.pdf
Practical Algorithms for STV and Ranked Pairs with Parallel Universes Tiebreaking,2109.10450.pdf
,2106.09608.pdf
,2108.03372.pdf
Consistent Non-Parametric Methods for Adaptive Robustness,1611.04982.pdf
,1805.06992.pdf
,1910.04788.pdf
,1904.06502.pdf
,2102.09086.pdf
,1611.09663.pdf
,1912.00947.pdf
,2011.03174.pdf
,2005.02450.pdf
,1804.09408.pdf
,2008.02582.pdf
,2104.00788.pdf
,1811.03271.pdf
Joint Optimization of AI Fairness and Utility: A Human-Centered Approach,1611.05321.pdf
Improbotics: Exploring the Imitation Game using Machine Intelligence in Improvised Theatre,2112.13005.pdf
,1401.2342.pdf
,2104.14669.pdf
Exploration with Unreliable Intrinsic Reward  in Multi-Agent Reinforcement Learning,2002.01621.pdf
,1809.01807.pdf
,1407.3289.pdf
,2109.07698.pdf
,1906.02138.pdf
,1910.02453.pdf
,1104.3419.pdf
,1710.10669.pdf
,1906.05384.pdf
,1304.6693.pdf
,2105.12068.pdf
,2002.05603.pdf
1,1905.00985.pdf
,1808.02772.pdf
arXiv:1401.2121v1  [cs.AI]  9 Jan 2014,2106.02149.pdf
Microsoft Word - AI Act Paper submitted v1.1.docx,2006.08790.pdf
The Modeling and Quantification of Rhythmic to Non-rhythmic Phenomenon in Electrocardiography during Anesthesia,1310.5839.pdf
,1507.05664.pdf
,1401.2121.pdf
,2107.03721.pdf
,1502.02764.pdf
,1107.1401.pdf
,1409.5165.pdf
,2002.03779.pdf
,2107.06552.pdf
,1401.2757.pdf
,1807.06905.pdf
,2102.09876.pdf
,1811.00961.pdf
,2105.11901.pdf
Microsoft Word - 7-v7n2a4-Agile Governance in ICT_v4.0_final__2010-08-07_18…,1710.01799.pdf
,1605.02633.pdf
,2102.08845.pdf
Fake News Early Detection: A Theory-driven Model,2212.02504.pdf
Autovocoder: Fast Waveform Generation from a Learned Speech Representation using Differentiable Digital Signal Processing,1411.2458.pdf
,2209.03358.pdf
,1708.06832.pdf
,1904.11679.pdf
,2211.06989.pdf
,1305.3178.pdf
,2012.13615.pdf
,1711.01467.pdf
,1204.5828.pdf
,2109.12036.pdf
arXiv:2108.08098v1  [cs.IT]  18 Aug 2021,1910.06160.pdf
Towards the D-Optimal Online Experiment Design for Recommender Selection,1512.01375.pdf
,1911.11380.pdf
Preference-driven Similarity Join,1709.01569.pdf
Microsoft Word - FinalVersion.doc,2108.08098.pdf
Bandwidth-Optimal Random Shuffling for GPUs,2110.12132.pdf
,2006.14481.pdf
,1706.04266.pdf
,1111.2825.pdf
,2106.06161.pdf
,2104.14928.pdf
Relation Learning on Social Networks with Multi-Modal Graph Edge Variational Autoencoders,2110.10018.pdf
,1911.09807.pdf
arXiv:2206.04561v1  [cs.AI]  9 Jun 2022,1506.01106.pdf
,1302.4064.pdf
,1911.05465.pdf
,2006.05544.pdf
,2206.04561.pdf
Edge-Host Partitioning of Deep Neural Networks with Feature Space Encoding for Resource-Constrained Internet-of-Things Platforms,2107.07709.pdf
,2104.03848.pdf
,1609.02116.pdf
,1906.11385.pdf
,1802.03835.pdf
,1206.7050.pdf
HAPTIC SCIENCE AND TECHNOLOGY,2010.06138.pdf
Proceedings Template - WORD,1306.4905.pdf
IPI PAN slides,2110.02221.pdf
,2110.13012.pdf
,1309.0185.pdf
Microsoft Word - Grid-based approach for DDM App.docx,1701.07395.pdf
,1710.07907.pdf
,2103.15443.pdf
,1807.01466.pdf
,1703.09807.pdf
,1805.04437.pdf
The Multiscale Perturbation Method for Two-Phase Reservoir Flow Problems,1604.00854.pdf
,1905.05980.pdf
,2009.08925.pdf
,1809.10012.pdf
,2103.11050.pdf
,1903.01635.pdf
,2107.11470.pdf
Fair lending needs explainable models for responsible recommendation,1512.00664.pdf
,2001.00658.pdf
,2104.11530.pdf
,2105.11273.pdf
,1809.04684.pdf
,1710.08069.pdf
,2007.10202.pdf
,1101.5915.pdf
,2008.11192.pdf
,2203.15250.pdf
Microsoft Word - 431,1909.11799.pdf
,1810.10254.pdf
,1907.04776.pdf
,1605.02131.pdf
,1401.5209.pdf
,0711.2895.pdf
,2111.02642.pdf
,1912.07475.pdf
,2003.00556.pdf
,2205.03313.pdf
,1909.02180.pdf
,2203.09337.pdf
,1910.03182.pdf
,2010.15582.pdf
,2007.10712.pdf
,2103.11706.pdf
Microsoft Word - Learning to Rank for BIQA-R2.docx,1405.2476.pdf
,2111.02120.pdf
,1409.3426.pdf
POTs: The revolution will not be optimized?,2107.04523.pdf
,1309.0213.pdf
,1911.08556.pdf
,1301.0935.pdf
,1806.02711.pdf
,2108.09752.pdf
public helper_extended_130426.dvi,2010.10158.pdf
Parallelizing Workload Execution in Embedded and High-Performance Heterogeneous Systems,1907.09472.pdf
,2107.07348.pdf
,1308.1509.pdf
,1307.1397.pdf
arXiv:1705.03986v1  [cs.CV]  11 May 2017,1802.03316.pdf
,1808.08578.pdf
,1612.01887.pdf
,1905.05182.pdf
,1705.03986.pdf
,1903.07174.pdf
,2009.12967.pdf
,2109.09405.pdf
,1606.01540.pdf
Paper Title (use style: paper title),2012.02250.pdf
Paper Title (use style: paper title),1809.03044.pdf
,2109.14039.pdf
,1805.08565.pdf
,1204.1637.pdf
,2011.14847.pdf
,2012.03145.pdf
,1904.10789.pdf
,1905.09150.pdf
Cost-sensitive Learning of Deep Semantic Models for Sponsored Ad Retrieval,2105.08993.pdf
,2012.11731.pdf
Leveraging Historical Interaction Data for Improving Conversational Recommender System,1807.03233.pdf
A Scalable Hybrid Research Paper Recommender System for Microsoft Academic,2104.02158.pdf
,1811.12776.pdf
,1607.02291.pdf
,2008.08247.pdf
,1905.08880.pdf
,2203.01173.pdf
Transaction / Regular Paper Title,1806.00258.pdf
,2008.08622.pdf
,2104.03737.pdf
,2005.00215.pdf
,2205.08072.pdf
,1704.04452.pdf
,2007.02531.pdf
Sample manuscript showing specifications and style,1702.03470.pdf
,1905.13194.pdf
,1604.01734.pdf
,2108.10688.pdf
,1908.10010.pdf
,1909.05372.pdf
,1911.06048.pdf
,1810.06305.pdf
,2002.10788.pdf
Elomaa01a.dvi,2109.01886.pdf
,1809.02394.pdf
Paper Title (use style: paper title),1708.06466.pdf
,1811.10431.pdf
,1106.0668.pdf
,1905.05801.pdf
,1607.07727.pdf
,1907.01682.pdf
,2212.12192.pdf
,2301.05817.pdf
,2110.07439.pdf
,1905.00877.pdf
,2002.09182.pdf
Learnability of the output distributions of local quantum circuits,2108.01875.pdf
,1702.00290.pdf
,1809.04783.pdf
Microsoft Word - wcci.docx,1610.01741.pdf
,2110.05517.pdf
,2010.01118.pdf
,1402.0851.pdf
,0806.2216.pdf
,2004.04418.pdf
,2105.10823.pdf
,2011.13055.pdf
,1810.02245.pdf
,1809.04120.pdf
,1905.07075.pdf
,2210.10462.pdf
,2210.09082.pdf
,1409.6235.pdf
IET Submission Template,1804.05019.pdf
,2205.06489.pdf
,2104.06916.pdf
,1503.03491.pdf
Bayesian Inference with Generative Adversarial Network Priors,1810.08412.pdf
,2107.04423.pdf
,1711.08965.pdf
,1801.06864.pdf
,1907.09987.pdf
,2006.16068.pdf
,1308.2599.pdf
,2009.14007.pdf
Approximate Undirected Transshipment and Shortest Paths via Gradient Descent,1308.6641.pdf
,1512.08279.pdf
,2209.14745.pdf
AN INVESTIGATION OF THE SEQUENTIAL SAMPLING METHOD,1812.04244.pdf
,1607.05127.pdf
Breaking the Softmax Bottleneck via Learnable Monotonic Pointwise Non-linearities,1012.4583.pdf
arXiv:1201.2258v1  [cs.LO]  11 Jan 2012,2104.11612.pdf
A Comparative Analysis for Determining the Optimal Path using PSO and GA,0803.1985.pdf
,2012.10049.pdf
,1902.08077.pdf
,1201.2258.pdf
,1407.5327.pdf
,1311.5064.pdf
,2111.07936.pdf
,1805.08685.pdf
,1909.06178.pdf
,2006.04686.pdf
,0907.2955.pdf
,2005.12988.pdf
,1801.00059.pdf
,2202.11554.pdf
,1902.04051.pdf
,2110.07603.pdf
,1908.08465.pdf
,1104.2566.pdf
q.eps,1009.5734.pdf
,2108.09798.pdf
,2004.09304.pdf
DeepTriangle: A Deep Learning Approach to Loss Reserving,2110.08214.pdf
,1512.03219.pdf
,2103.08288.pdf
,2010.01662.pdf
,1804.09253.pdf
,2012.04954.pdf
,2009.05226.pdf
,1602.06245.pdf
Well-behaved Online Load Balancing Against Strategic Jobs,2103.02821.pdf
,2010.14150.pdf
,2112.13477.pdf
,2006.01849.pdf
,1909.04481.pdf
,1902.07197.pdf
,2012.00788.pdf
arXiv:1507.03059v1  [math.CO]  11 Jul 2015,1911.04426.pdf
,1909.09931.pdf
,1704.06001.pdf
,1910.10330.pdf
,1507.03059.pdf
,2105.00477.pdf
"#Santiago is not #Chile, or is it? A Model to Normalize Social Media Impact",1711.10305.pdf
,2003.14358.pdf
arXiv:1601.02478v1  [math.PR]  11 Jan 2016,2111.15098.pdf
,2110.04953.pdf
,1309.1785.pdf
,2003.12336.pdf
,1601.02478.pdf
Representation Learning with Fine-grained Patterns,2106.12248.pdf
,2110.12078.pdf
,1610.02876.pdf
,2112.05478.pdf
,2005.09681.pdf
,1103.4896.pdf
,2007.02489.pdf
,1902.02903.pdf
,2212.08996.pdf
,2102.04259.pdf
,1111.5872.pdf
,2209.01365.pdf
,2107.07579.pdf
,2009.13684.pdf
,1908.06183.pdf
Lumos: A Library for Diagnosing Metric Regressions in Web-Scale Applications,2012.12712.pdf
,2208.02711.pdf
Energy-Aware Adaptive Offloading of Soft Real-Time Jobs in Mobile Edge Clouds,1806.00776.pdf
,1901.07525.pdf
,2006.12793.pdf
,1510.05774.pdf
,2102.05504.pdf
,2112.11197.pdf
,1711.07404.pdf
,2105.15183.pdf
Preparation of Papers in Two-Column Format for the Proceedings of the 2004 Sarnoff Symposium,1712.00918.pdf
Microsoft Word - DTChang_TGAE_PyG_MG_v1_2019,2101.07931.pdf
Evolutionary Echo State Network: evolving reservoirs in the Fourier space,2007.12932.pdf
,1306.0741.pdf
,2001.04349.pdf
../article/zscore_edges_Pvalue.eps,1908.08612.pdf
,2206.04951.pdf
mean-field limit of interacting 2D nonlinear stochastic spiking neurons,1711.00457.pdf
,0710.4724.pdf
,2107.10037.pdf
,1111.3806.pdf
,1906.10232.pdf
,2207.11669.pdf
,2008.05913.pdf
,1803.09674.pdf
,2206.00225.pdf
,2103.04044.pdf
,2001.05839.pdf
,1508.01056.pdf
,2001.00411.pdf
,1911.12704.pdf
,1903.05359.pdf
,2102.06350.pdf
Your Title,2108.05115.pdf
,2009.02526.pdf
,0909.0118.pdf
,0906.3394.pdf
,1307.4318.pdf
,1511.05514.pdf
,1809.03309.pdf
,0810.3199.pdf
,1211.6024.pdf
Multi-Output Artificial Neural Network for Storm Surge Prediction in North Carolina,2107.12308.pdf
,2012.09289.pdf
,2211.13586.pdf
,2105.14490.pdf
,1609.07378.pdf
,2109.12056.pdf
,2109.01163.pdf
,2207.05997.pdf
Splitting method for spatio-temporal search efforts planning,2204.03397.pdf
,1307.1447.pdf
,1611.03819.pdf
,1807.09392.pdf
,1105.3351.pdf
Background,1703.05206.pdf
,2104.01713.pdf
,1602.02387.pdf
,2006.15121.pdf
Quantifying Uncertainties in Natural Language Processing Tasks,1205.2467.pdf
,2204.01338.pdf
Multi-Vehicle Mixed-Reality Reinforcement Learning for Autonomous Multi-Lane Driving,2005.07862.pdf
,1703.10523.pdf
,1811.07253.pdf
,1609.09291.pdf
,1911.11699.pdf
,1209.5083.pdf
,1806.07382.pdf
,1112.6281.pdf
,2002.10640.pdf
,1703.06387.pdf
,2009.14506.pdf
,1511.06396.pdf
,2105.10058.pdf
,1207.4567.pdf
,2106.10782.pdf
Microsoft Word - wsHCMIR2019_bauer_artist.docx,1202.1056.pdf
,2010.00752.pdf
,1412.5474.pdf
,1909.12356.pdf
,1911.05395.pdf
,1912.03634.pdf
Towards optimisation of openMP codes for synchronisation and data reuse,1603.00149.pdf
,2005.11035.pdf
Microsoft Word - Reconfig Parallel DataFlow-Naji,2002.00107.pdf
,1805.02958.pdf
,1007.3640.pdf
Microsoft Word - 10,2110.14389.pdf
,1003.1810.pdf
,1804.01250.pdf
,2108.10226.pdf
,1508.01430.pdf
,1509.01886.pdf
,1910.01170.pdf
,2204.03251.pdf
,1901.06958.pdf
,1812.01459.pdf
,1407.1061.pdf
,1010.1514.pdf
,2201.04669.pdf
,1909.07659.pdf
Your Title Here,1201.4565.pdf
,1402.5592.pdf
How to combine three quantum states,2002.03578.pdf
,2109.09510.pdf
CLAD: A realistic Continual Learning benchmark for Autonomous Driving,1712.06050.pdf
,2110.14437.pdf
,1508.00860.pdf
,2010.08007.pdf
,2210.03482.pdf
Frequency Bias in Neural Networks for Input of Non-Uniform Density,2104.00633.pdf
,2201.01927.pdf
,1903.04387.pdf
,1912.00730.pdf
Microsoft Word - 2021-Natural Computational Architectures for Cognitive InfoCommunication.docx,2003.04560.pdf
,2011.11199.pdf
,1609.09546.pdf
,1807.10749.pdf
Multi-instance Domain Adaptation for Vaccine Adverse Event Detection,2110.06339.pdf
Microsoft Word - bigDataBioinformaticsBDAC-v2.docx,2107.09892.pdf
,2012.05510.pdf
,1311.1714.pdf
ENDT,2009.04901.pdf
文章编号：,1511.02689.pdf
,1905.07868.pdf
arXiv:2205.06666v1  [cs.CY]  13 May 2022,1007.2152.pdf
,2110.06601.pdf
,1903.01907.pdf
,1804.04976.pdf
,2205.06666.pdf
,2202.13983.pdf
,1602.06097.pdf
,1812.01711.pdf
Backprop with Approximate Activationsfor Memory-efficient Network Training,1901.06804.pdf
,1711.08174.pdf
LAMNER: Code Comment Generation Using Character Language Model and Named Entity Recognition,1709.07511.pdf
,1901.05662.pdf
arXiv:1610.08535v1  [cs.IT]  26 Oct 2016,1901.07988.pdf
